latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
12.71148,76.56182,335.47,0.47,0.4,2023-01-27,758,N,VIIRS,n,2,305.33,4.68,D,0
30.91949,75.42709,336.22,0.44,0.39,2023-07-12,751,N,VIIRS,n,2,298.18,3.69,D,0
12.75242,76.55686,345.74,0.45,0.47,2023-02-10,836,N,VIIRS,n,2,311.83,9.24,D,0
25.59545,92.97006,337.14,0.38,0.36,2023-04-15,659,N,VIIRS,n,2,292.02,16.01,D,0
21.31427,75.83817,335.08,0.41,0.61,2023-05-27,851,N,VIIRS,n,2,304.32,4.49,D,0
21.28961,81.90285,336.58,0.63,0.54,2023-03-08,711,N,VIIRS,n,2,304.58,2.75,D,0
20.29021,84.70654,301.57,0.41,0.61,2023-03-10,2043,N,VIIRS,n,2,288.47,0.84,N,0
30.43362,74.70733,338.5,0.54,0.68,2023-05-11,714,N,VIIRS,l,2,311.83,4.07,D,0
18.32136,82.7306,334.41,0.5,0.41,2023-05-19,800,N,VIIRS,n,2,301.92,4.04,D,0
9.93658,76.96679,317.77,0.53,0.42,2023-03-12,2008,N,VIIRS,n,2,292.65,2.18,N,0
25.86476,91.98502,334.73,0.49,0.49,2023-04-08,731,N,VIIRS,n,2,301.68,5.81,D,0
30.81263,76.14847,355.2,0.47,0.48,2023-05-10,732,N,VIIRS,n,2,329.01,62.53,D,0
18.25584,79.40328,338.71,0.42,0.38,2023-05-24,806,N,VIIRS,n,2,307.8,2.83,D,0
23.79069,86.35081,305.52,0.41,0.37,2023-12-25,2002,N,VIIRS,n,2,289.88,1.11,N,2
24.76397,86.48044,314.94,0.34,0.56,2023-03-05,2035,N,VIIRS,n,2,290.98,1.53,N,0
26.40003,93.6328,344.66,0.39,0.36,2023-03-09,653,N,VIIRS,n,2,302.57,8.55,D,0
18.92556,79.70519,334.88,0.52,0.42,2023-04-11,813,N,VIIRS,l,2,307.86,4.69,D,0
19.23523,80.06504,311.7,0.41,0.37,2023-03-01,2011,N,VIIRS,n,2,294.52,1.65,N,0
25.20566,86.47622,309.15,0.38,0.36,2023-03-07,1957,N,VIIRS,n,2,290.93,0.96,N,0
19.69012,84.15872,302.56,0.5,0.41,2023-03-13,1946,N,VIIRS,n,2,290.82,0.63,N,0
12.60438,76.36668,343.71,0.43,0.46,2023-02-26,836,N,VIIRS,n,2,314.3,4.44,D,0
21.68309,85.15388,306.79,0.39,0.36,2023-04-13,2005,N,VIIRS,n,2,295.28,1.75,N,0
30.47351,76.52584,330.77,0.56,0.43,2023-10-06,737,N,VIIRS,n,2,304.08,3.95,D,0
15.00414,79.99479,306.02,0.33,0.56,2023-03-08,1941,N,VIIRS,n,2,292.38,0.92,N,0
25.71376,94.89754,367.0,0.47,0.64,2023-04-13,737,N,VIIRS,h,2,300.04,51.56,D,0
15.56818,75.58509,342.62,0.5,0.49,2023-03-22,747,N,VIIRS,n,2,307.15,3.61,D,0
25.12889,83.39783,330.27,0.34,0.56,2023-05-01,659,N,VIIRS,n,2,299.07,1.4,D,0
15.29529,78.69183,334.14,0.5,0.41,2023-02-27,818,N,VIIRS,l,2,308.45,2.14,D,0
30.8826,75.49965,332.91,0.38,0.36,2023-10-26,803,N,VIIRS,n,2,303.8,5.18,D,0
23.26861,78.82046,333.83,0.34,0.56,2023-04-10,834,N,VIIRS,l,2,305.48,1.59,D,0
25.89373,76.66574,331.72,0.64,0.72,2023-10-29,705,N,VIIRS,n,2,298.62,4.18,D,0
22.10771,79.29569,334.35,0.38,0.36,2023-11-06,754,N,VIIRS,n,2,305.13,2.52,D,0
24.32645,92.98841,340.01,0.38,0.36,2023-03-14,659,N,VIIRS,n,2,304.79,11.2,D,0
23.68952,86.39018,316.2,0.39,0.37,2023-04-03,1952,N,VIIRS,n,2,298.38,1.95,N,2
21.38914,81.64539,302.25,0.41,0.45,2023-02-01,2036,N,VIIRS,n,2,289.39,0.94,N,2
19.6034,75.08381,333.23,0.37,0.58,2023-05-31,736,N,VIIRS,l,2,307.87,2.02,D,0
25.07333,84.05339,338.48,0.39,0.44,2023-12-24,754,N,VIIRS,n,2,297.63,4.2,D,0
15.24834,78.72013,346.04,0.39,0.36,2023-02-28,759,N,VIIRS,n,2,313.64,3.77,D,0
20.9448,85.0061,307.93,0.52,0.41,2023-05-25,2017,N,VIIRS,n,2,276.77,2.22,N,0
25.06153,84.18364,338.0,0.6,0.71,2023-05-07,827,N,VIIRS,n,2,301.71,6.76,D,0
22.25892,87.46425,337.6,0.74,0.76,2023-01-10,819,N,VIIRS,n,2,296.56,5.89,D,0
18.89576,83.1512,332.08,0.58,0.52,2023-03-08,710,N,VIIRS,n,2,304.36,4.63,D,0
19.92724,83.49911,338.87,0.39,0.36,2023-03-12,735,N,VIIRS,l,2,311.48,2.25,D,0
21.92418,72.7085,345.37,0.41,0.37,2023-03-26,814,N,VIIRS,n,2,312.71,5.75,D,0
25.97015,84.24327,351.06,0.55,0.68,2023-06-03,640,N,VIIRS,n,2,306.69,12.0,D,0
17.65913,75.50057,334.44,0.46,0.39,2023-12-13,759,N,VIIRS,n,2,303.59,2.82,D,0
19.53149,73.11546,351.49,0.53,0.5,2023-03-24,851,N,VIIRS,n,2,312.36,10.99,D,0
21.89973,83.98163,300.08,0.36,0.57,2023-02-26,1927,N,VIIRS,n,2,289.01,0.62,N,0
8.76894,77.78273,330.81,0.47,0.47,2023-07-28,745,N,VIIRS,n,2,300.08,1.73,D,0
13.27984,77.4337,330.6,0.42,0.61,2023-05-27,849,N,VIIRS,n,2,295.83,4.35,D,0
17.97734,80.25388,334.28,0.45,0.47,2023-03-15,819,N,VIIRS,n,2,298.1,1.84,D,0
15.8607,76.57945,342.33,0.55,0.68,2023-02-14,722,N,VIIRS,n,2,311.88,5.89,D,0
21.8784,83.77943,335.88,0.57,0.43,2023-04-14,718,N,VIIRS,l,2,310.86,3.09,D,0
30.68251,74.6273,343.61,0.39,0.36,2023-05-08,810,N,VIIRS,l,2,316.95,6.9,D,0
22.05351,85.4641,308.01,0.45,0.39,2023-01-12,2010,N,VIIRS,n,2,286.49,1.37,N,2
18.64332,78.44533,344.24,0.4,0.37,2023-05-24,807,N,VIIRS,n,2,310.77,5.46,D,0
30.29512,78.77286,345.24,0.4,0.37,2023-04-18,745,N,VIIRS,n,2,310.62,8.06,D,0
21.61713,83.90922,335.45,0.36,0.58,2023-01-09,658,N,VIIRS,n,2,298.94,2.62,D,0
29.9387,75.76996,344.14,0.51,0.66,2023-11-03,853,N,VIIRS,n,2,292.07,5.82,D,0
18.68275,78.89034,318.23,0.44,0.38,2023-02-13,2012,N,VIIRS,n,2,293.22,2.81,N,0
29.69451,75.49746,341.4,0.41,0.45,2023-11-15,827,N,VIIRS,n,2,304.55,4.75,D,0
22.36357,80.0706,338.52,0.39,0.36,2023-03-06,749,N,VIIRS,n,2,308.06,3.0,D,0
28.22196,73.2505,354.01,0.44,0.38,2023-10-26,802,N,VIIRS,n,2,308.62,3.45,D,0
22.70278,84.01552,346.99,0.45,0.39,2023-04-19,724,N,VIIRS,l,2,314.29,7.04,D,0
13.3944,80.07535,306.42,0.44,0.39,2023-02-23,2026,N,VIIRS,n,2,292.77,0.63,N,0
19.84254,81.13515,345.79,0.47,0.48,2023-04-19,723,N,VIIRS,n,2,307.27,6.58,D,0
27.26252,83.95626,336.53,0.45,0.47,2023-04-20,706,N,VIIRS,n,2,308.72,2.03,D,0
19.29076,82.6251,338.78,0.39,0.6,2023-03-03,704,N,VIIRS,n,2,302.51,2.94,D,0
18.79279,82.9221,338.4,0.34,0.56,2023-04-16,820,N,VIIRS,n,2,304.82,1.71,D,0
17.85967,74.3022,352.87,0.78,0.78,2023-03-28,916,N,VIIRS,n,2,311.59,11.24,D,0
22.48891,77.22995,302.61,0.39,0.59,2023-04-03,1953,N,VIIRS,n,2,288.97,0.71,N,0
23.05175,75.49048,333.44,0.42,0.45,2023-10-03,832,N,VIIRS,l,2,307.52,3.16,D,0
16.88828,77.04112,340.4,0.39,0.59,2023-04-24,729,N,VIIRS,n,2,309.69,8.33,D,0
23.77883,86.38895,330.7,0.41,0.37,2023-10-07,716,N,VIIRS,n,2,297.94,2.0,D,2
19.94482,80.64072,336.4,0.32,0.54,2023-03-13,717,N,VIIRS,n,2,301.06,1.41,D,0
30.64827,74.65916,342.99,0.41,0.37,2023-05-13,816,N,VIIRS,l,2,317.26,6.61,D,0
23.06778,75.84273,335.23,0.69,0.74,2023-04-19,905,N,VIIRS,n,2,302.05,6.61,D,0
23.86814,92.22419,338.77,0.39,0.44,2023-04-19,724,N,VIIRS,n,2,300.46,4.22,D,0
23.78214,86.20975,319.33,0.44,0.39,2023-11-24,1944,N,VIIRS,n,2,293.81,2.17,N,2
23.72987,92.63898,331.59,0.39,0.36,2023-03-03,704,N,VIIRS,n,2,303.18,2.48,D,0
15.42239,77.95129,310.57,0.54,0.42,2023-02-24,2006,N,VIIRS,n,2,295.19,1.39,N,0
29.53632,77.64417,336.17,0.34,0.56,2023-12-06,833,N,VIIRS,n,2,298.42,2.62,D,0
12.81359,77.45901,339.7,0.44,0.62,2023-03-07,727,N,VIIRS,n,2,307.2,3.28,D,0
22.24869,85.89761,299.57,0.56,0.52,2023-02-28,2029,N,VIIRS,n,2,289.26,1.33,N,0
21.68152,84.03697,305.69,0.7,0.75,2023-01-10,1908,N,VIIRS,n,2,288.27,2.9,N,2
23.16658,82.33989,315.09,0.57,0.43,2023-06-06,1951,N,VIIRS,n,2,297.35,3.74,N,2
21.27667,79.30515,311.74,0.41,0.37,2023-04-17,2031,N,VIIRS,n,2,292.22,0.67,N,0
19.20446,80.25788,337.52,0.41,0.37,2023-04-17,801,N,VIIRS,l,2,308.74,3.86,D,0
15.05815,76.9678,340.4,0.49,0.41,2023-04-21,825,N,VIIRS,n,2,308.09,9.59,D,0
28.33344,77.71597,330.35,0.38,0.36,2023-01-22,756,N,VIIRS,n,2,294.87,1.48,D,0
20.78656,85.26392,306.97,0.35,0.57,2023-12-02,2035,N,VIIRS,n,2,279.32,1.44,N,2
19.49944,76.04238,342.16,0.42,0.38,2023-10-26,759,N,VIIRS,n,2,308.77,5.03,D,0
26.7619,83.20169,303.18,0.38,0.59,2023-03-04,2053,N,VIIRS,n,2,289.52,1.04,N,2
24.53016,80.72066,334.8,0.4,0.6,2023-10-29,704,N,VIIRS,n,2,300.41,1.84,D,0
23.80612,86.33131,309.69,0.69,0.75,2023-11-15,2053,N,VIIRS,n,2,290.39,2.51,N,2
25.05076,76.99783,299.83,0.67,0.74,2023-04-09,1939,N,VIIRS,n,2,287.33,0.95,N,0
21.92937,85.22015,300.97,0.65,0.73,2023-01-15,2054,N,VIIRS,n,2,284.48,1.13,N,2
19.11609,77.54593,339.81,0.48,0.4,2023-02-06,2043,N,VIIRS,n,2,293.21,8.05,N,0
24.16922,82.55875,320.08,0.57,0.43,2023-06-06,1951,N,VIIRS,n,2,297.54,3.33,N,2
16.23775,78.77414,344.48,0.43,0.46,2023-03-04,825,N,VIIRS,n,2,309.17,5.58,D,0
31.91785,75.49602,346.81,0.53,0.5,2023-05-12,836,N,VIIRS,n,2,312.79,7.5,D,0
21.44019,86.05094,341.74,0.44,0.46,2023-03-03,704,N,VIIRS,n,2,306.72,2.58,D,0
21.23044,85.1605,340.64,0.39,0.36,2023-03-12,736,N,VIIRS,n,2,313.22,3.57,D,0
22.05247,88.12503,313.9,0.39,0.44,2023-10-24,1925,N,VIIRS,n,2,294.88,2.98,N,2
17.62413,80.23631,332.57,0.75,0.77,2023-03-14,657,N,VIIRS,n,2,302.09,4.71,D,0
23.77966,86.36816,296.28,0.69,0.74,2023-03-20,2054,N,VIIRS,n,2,284.19,2.36,N,2
15.77485,75.91135,336.38,0.4,0.37,2023-01-10,818,N,VIIRS,l,2,311.12,2.79,D,0
21.26368,85.07193,311.87,0.43,0.38,2023-03-01,2011,N,VIIRS,n,2,294.26,1.57,N,0
10.30333,77.49015,331.27,0.46,0.39,2023-04-17,759,N,VIIRS,l,2,304.52,6.93,D,0
22.66146,83.8456,343.67,0.35,0.56,2023-04-11,814,N,VIIRS,n,2,311.18,2.5,D,0
13.97496,79.52538,334.29,0.4,0.37,2023-10-15,804,N,VIIRS,n,2,296.61,1.59,D,0
12.89904,78.33321,331.32,0.48,0.65,2023-02-14,721,N,VIIRS,l,2,304.43,2.54,D,0
21.07933,80.45614,338.3,0.42,0.38,2023-04-02,742,N,VIIRS,l,2,311.52,3.9,D,0
24.30852,92.23344,329.44,0.49,0.48,2023-03-26,634,N,VIIRS,n,2,295.18,3.45,D,0
18.60682,78.03336,343.66,0.42,0.45,2023-02-16,825,N,VIIRS,n,2,312.11,5.69,D,0
23.79211,86.35066,316.81,0.56,0.69,2023-10-25,2046,N,VIIRS,n,2,291.08,3.21,N,2
29.87206,75.93248,342.88,0.38,0.58,2023-11-08,718,N,VIIRS,n,2,297.05,4.89,D,0
21.34589,86.10159,344.95,0.41,0.37,2023-03-12,736,N,VIIRS,n,2,311.99,3.25,D,0
21.7648,82.79786,338.26,0.4,0.37,2023-05-25,748,N,VIIRS,l,2,311.36,9.09,D,0
13.13834,75.32571,316.37,0.4,0.37,2023-02-17,2038,N,VIIRS,n,2,288.74,0.77,N,0
20.97175,85.1692,313.29,0.58,0.52,2023-01-09,1927,N,VIIRS,n,2,290.85,2.2,N,2
18.67984,73.03619,311.4,0.39,0.36,2023-05-29,2043,N,VIIRS,n,2,298.56,1.22,N,2
19.74061,73.32858,333.34,0.47,0.4,2023-05-08,807,N,VIIRS,l,2,300.82,1.65,D,0
30.8811,77.80054,301.01,0.45,0.47,2023-12-30,2007,N,VIIRS,n,2,278.69,1.45,N,0
25.6861,83.92723,342.77,0.39,0.36,2023-12-04,729,N,VIIRS,n,2,300.18,3.01,D,0
29.40013,77.27058,325.19,0.45,0.39,2023-01-28,744,N,VIIRS,n,2,294.9,0.92,D,0
19.11743,74.93789,348.78,0.44,0.38,2023-03-20,826,N,VIIRS,n,2,313.48,10.31,D,0
23.66369,86.91656,302.79,0.42,0.38,2023-02-09,1945,N,VIIRS,n,2,288.95,1.74,N,2
21.24597,79.22363,318.87,0.35,0.57,2023-01-08,1946,N,VIIRS,n,2,288.81,1.69,N,2
19.57959,83.7831,331.81,0.43,0.38,2023-04-08,729,N,VIIRS,l,2,305.12,2.07,D,0
21.7885,76.64718,330.53,0.48,0.65,2023-11-03,850,N,VIIRS,l,2,303.18,2.34,D,0
18.52811,83.90782,352.81,0.39,0.44,2023-06-04,800,N,VIIRS,n,2,295.17,18.79,D,0
20.76829,81.59415,327.26,0.53,0.67,2023-12-27,657,N,VIIRS,n,2,298.76,1.95,D,0
21.55205,85.45467,347.74,0.57,0.43,2023-05-11,711,N,VIIRS,n,2,302.08,17.29,D,0
20.96309,85.18745,312.96,0.41,0.37,2023-03-18,1952,N,VIIRS,n,2,288.33,2.07,N,2
12.94527,75.61755,314.03,0.4,0.37,2023-03-11,2026,N,VIIRS,n,2,295.52,1.92,N,0
17.95208,78.11767,333.35,0.39,0.36,2023-12-02,805,N,VIIRS,n,2,296.29,2.63,D,0
19.81907,81.06955,334.56,0.52,0.41,2023-02-17,807,N,VIIRS,l,2,308.47,2.82,D,0
23.778,86.39687,307.23,0.36,0.57,2023-10-15,2034,N,VIIRS,n,2,294.19,1.77,N,2
21.14975,82.30289,340.11,0.43,0.38,2023-05-30,754,N,VIIRS,n,2,310.1,7.27,D,0
23.77266,86.20117,308.31,0.38,0.36,2023-05-26,1958,N,VIIRS,n,2,295.35,1.32,N,2
19.26184,76.03088,301.76,0.53,0.5,2023-03-12,2006,N,VIIRS,n,2,284.64,1.42,N,0
25.04994,79.79647,337.75,0.46,0.47,2023-05-05,725,N,VIIRS,n,2,307.35,2.62,D,0
22.03118,83.2399,336.34,0.39,0.36,2023-02-24,736,N,VIIRS,l,2,309.85,3.14,D,0
21.61058,85.16374,310.36,0.44,0.38,2023-04-18,2011,N,VIIRS,n,2,297.64,2.89,N,0
24.56064,87.40001,302.27,0.5,0.49,2023-02-23,2022,N,VIIRS,n,2,289.51,0.88,N,0
26.99738,82.00871,367.0,0.56,0.69,2023-01-31,647,N,VIIRS,h,2,293.03,11.82,D,0
14.26233,77.81133,303.28,0.48,0.4,2023-02-17,2038,N,VIIRS,n,2,292.69,1.02,N,0
13.02821,79.98469,338.59,0.63,0.72,2023-08-31,848,N,VIIRS,n,2,287.04,5.14,D,0
23.67856,86.08448,307.8,0.43,0.62,2023-10-30,1913,N,VIIRS,n,2,292.3,2.94,N,2
23.16909,82.34304,314.36,0.52,0.41,2023-11-11,2028,N,VIIRS,n,2,292.38,2.31,N,2
15.08214,74.58455,308.6,0.41,0.37,2023-03-10,2044,N,VIIRS,n,2,292.53,1.01,N,0
20.50458,81.32414,326.73,0.35,0.57,2023-12-21,709,N,VIIRS,n,2,297.19,4.13,D,0
19.77183,85.01685,304.8,0.54,0.42,2023-03-06,2018,N,VIIRS,n,2,293.51,1.16,N,0
26.40654,81.07014,332.64,0.38,0.36,2023-11-28,742,N,VIIRS,n,2,298.69,2.64,D,0
19.09094,78.8334,334.26,0.34,0.56,2023-06-06,723,N,VIIRS,n,2,302.37,3.78,D,0
17.65469,79.69333,340.82,0.39,0.36,2023-06-04,800,N,VIIRS,n,2,306.73,6.45,D,0
24.07322,93.92574,332.75,0.49,0.4,2023-04-09,711,N,VIIRS,l,2,303.14,5.03,D,0
22.29953,82.86674,333.7,0.42,0.45,2023-03-13,717,N,VIIRS,n,2,306.33,1.16,D,0
17.12395,74.05918,345.73,0.44,0.46,2023-03-03,844,N,VIIRS,n,2,313.39,6.19,D,0
21.75499,83.25508,334.94,0.39,0.36,2023-12-30,741,N,VIIRS,n,2,298.77,2.46,D,0
16.39424,79.64462,348.9,0.39,0.44,2023-03-15,819,N,VIIRS,n,2,296.76,4.27,D,0
13.1291,77.83028,337.14,0.66,0.73,2023-02-25,715,N,VIIRS,n,2,303.67,6.48,D,0
15.07394,74.78032,343.06,0.59,0.53,2023-03-08,850,N,VIIRS,n,2,307.82,6.95,D,0
23.35415,82.34212,341.38,0.42,0.61,2023-04-15,659,N,VIIRS,n,2,305.39,3.3,D,0
27.03467,93.28537,300.68,0.53,0.5,2023-04-13,2003,N,VIIRS,n,2,286.96,1.0,N,0
30.07066,74.38545,330.22,0.49,0.48,2023-11-07,737,N,VIIRS,n,2,296.67,2.32,D,0
23.98921,79.39231,305.55,0.39,0.36,2023-06-20,2029,N,VIIRS,n,2,277.11,0.81,N,2
25.7599,90.82928,352.0,0.44,0.38,2023-03-13,718,N,VIIRS,n,2,307.46,23.3,D,0
26.42375,94.41207,346.35,0.35,0.57,2023-03-07,730,N,VIIRS,n,2,296.21,3.58,D,0
20.01192,83.66339,308.98,0.4,0.37,2023-04-18,2012,N,VIIRS,n,2,295.68,1.91,N,0
23.69325,82.11704,343.54,0.45,0.39,2023-04-12,756,N,VIIRS,l,2,316.6,7.15,D,0
19.20812,80.63013,342.16,0.51,0.41,2023-05-15,735,N,VIIRS,n,2,307.9,8.08,D,0
19.56956,81.00842,342.38,0.42,0.45,2023-05-13,813,N,VIIRS,n,2,298.81,3.85,D,0
15.30108,76.6218,303.19,0.71,0.75,2023-03-19,1935,N,VIIRS,n,2,291.77,0.82,N,0
27.24204,82.74938,298.33,0.44,0.62,2023-04-10,2100,N,VIIRS,n,2,287.65,0.78,N,0
30.64468,74.70891,333.83,0.42,0.37,2023-11-22,756,N,VIIRS,n,2,299.76,2.82,D,0
19.56463,78.36064,311.49,0.38,0.36,2023-02-23,2024,N,VIIRS,n,2,294.1,1.48,N,0
22.82066,79.53101,343.57,0.42,0.45,2023-02-03,730,N,VIIRS,n,2,307.1,7.32,D,0
20.27883,74.35723,306.16,0.34,0.56,2023-01-23,2005,N,VIIRS,n,2,287.91,0.81,N,0
15.13279,74.85864,304.96,0.38,0.36,2023-03-05,2038,N,VIIRS,n,2,291.15,0.75,N,0
24.04373,77.2337,341.26,0.54,0.42,2023-10-11,742,N,VIIRS,n,2,310.77,4.78,D,0
25.96925,83.95065,330.77,0.42,0.37,2023-11-29,723,N,VIIRS,n,2,297.85,2.98,D,0
19.3612,80.99187,338.97,0.42,0.38,2023-05-20,742,N,VIIRS,l,2,305.96,4.09,D,0
24.42244,93.96658,332.71,0.6,0.53,2023-04-17,621,N,VIIRS,n,2,301.9,2.28,D,0
23.66838,84.99643,312.16,0.5,0.41,2023-12-26,1944,N,VIIRS,n,2,287.15,2.6,N,2
20.90965,71.4603,310.48,0.47,0.47,2023-03-08,2121,N,VIIRS,n,2,295.46,1.11,N,2
19.59671,83.38131,331.0,0.76,0.77,2023-03-14,838,N,VIIRS,n,2,291.76,6.82,D,0
18.70025,82.05838,306.25,0.38,0.59,2023-04-16,2050,N,VIIRS,n,2,294.12,1.14,N,0
22.46985,85.60766,344.61,0.4,0.37,2023-04-19,724,N,VIIRS,l,2,318.14,6.49,D,0
13.87754,78.46284,349.24,0.38,0.44,2023-03-04,824,N,VIIRS,n,2,311.73,5.5,D,0
31.85892,77.3081,330.73,0.46,0.39,2023-12-18,809,N,VIIRS,n,2,287.74,5.15,D,0
24.69084,73.00119,304.47,0.62,0.54,2023-10-23,2125,N,VIIRS,n,2,291.68,1.93,N,2
31.08445,75.45394,339.2,0.4,0.37,2023-05-08,810,N,VIIRS,l,2,310.13,2.88,D,0
20.7604,82.1129,345.39,0.5,0.41,2023-04-17,801,N,VIIRS,n,2,313.11,5.04,D,0
25.5342,76.58443,339.29,0.32,0.55,2023-05-17,840,N,VIIRS,n,2,308.94,6.68,D,0
31.13448,76.28588,337.3,0.57,0.52,2023-05-12,835,N,VIIRS,l,2,311.18,3.06,D,0
18.7612,79.66748,334.6,0.39,0.36,2023-04-17,801,N,VIIRS,l,2,305.54,2.33,D,0
22.10099,83.50082,348.78,0.41,0.45,2023-01-11,801,N,VIIRS,n,2,305.93,7.33,D,0
30.98059,74.94827,327.27,0.6,0.53,2023-11-09,840,N,VIIRS,n,2,290.06,2.18,D,0
25.46053,90.63803,331.33,0.47,0.4,2023-03-09,653,N,VIIRS,l,2,301.56,6.47,D,0
17.57421,80.78593,337.67,0.55,0.68,2023-02-15,703,N,VIIRS,n,2,304.43,2.31,D,0
26.74801,95.11147,339.3,0.4,0.44,2023-03-08,712,N,VIIRS,n,2,303.54,5.03,D,0
22.7985,86.09221,317.11,0.41,0.37,2023-03-28,2005,N,VIIRS,n,2,293.39,1.3,N,2
22.83292,75.5672,300.15,0.49,0.65,2023-04-14,2127,N,VIIRS,n,2,288.79,0.6,N,0
22.35642,86.00875,337.93,0.38,0.36,2023-03-07,729,N,VIIRS,l,2,311.77,1.84,D,0
24.49436,80.23466,351.42,0.4,0.37,2023-04-18,744,N,VIIRS,l,2,321.08,9.32,D,0
19.77653,80.22332,338.23,0.47,0.48,2023-04-16,820,N,VIIRS,n,2,307.1,2.94,D,0
21.81881,86.1012,331.61,0.44,0.38,2023-03-13,717,N,VIIRS,n,2,305.41,2.72,D,0
31.08007,77.7588,320.56,0.46,0.47,2023-11-28,2007,N,VIIRS,n,2,279.45,2.42,N,0
27.9474,79.69214,327.06,0.46,0.39,2023-12-13,801,N,VIIRS,n,2,296.34,1.43,D,0
31.77558,75.40501,347.98,0.51,0.41,2023-05-20,745,N,VIIRS,n,2,317.89,10.86,D,0
18.25427,73.41672,313.41,0.56,0.43,2023-02-07,2025,N,VIIRS,n,2,288.55,2.42,N,0
14.39245,75.59203,367.0,0.68,0.74,2023-04-19,722,N,VIIRS,h,2,307.88,12.82,D,0
17.61425,80.17077,336.94,0.44,0.39,2023-05-08,806,N,VIIRS,n,2,301.42,5.33,D,0
23.74928,86.42007,305.57,0.42,0.45,2023-10-29,1931,N,VIIRS,n,2,293.6,0.94,N,2
29.49461,74.52971,341.4,0.41,0.45,2023-05-04,745,N,VIIRS,n,2,310.55,3.38,D,0
21.77251,78.83527,308.25,0.39,0.36,2023-04-12,2024,N,VIIRS,n,2,294.48,1.37,N,0
21.60182,78.3338,316.44,0.41,0.45,2023-03-12,2005,N,VIIRS,n,2,293.03,1.42,N,0
14.97662,79.10384,342.92,0.41,0.37,2023-04-12,754,N,VIIRS,l,2,315.39,3.59,D,0
21.20733,79.41051,305.83,0.52,0.42,2023-04-13,2006,N,VIIRS,n,2,291.66,0.7,N,0
17.87137,80.79055,307.24,0.5,0.41,2023-02-28,2031,N,VIIRS,n,2,293.57,1.0,N,0
31.60685,74.63572,343.61,0.47,0.47,2023-05-12,836,N,VIIRS,n,2,311.04,4.19,D,0
19.64044,79.96078,332.1,0.54,0.42,2023-04-13,736,N,VIIRS,l,2,306.08,4.7,D,0
22.34108,83.16037,367.0,0.39,0.36,2023-04-18,743,N,VIIRS,h,2,315.66,15.1,D,0
20.96036,85.16608,312.62,0.53,0.42,2023-04-23,2018,N,VIIRS,n,2,286.29,2.28,N,2
21.26907,82.117,347.77,0.42,0.37,2023-01-23,735,N,VIIRS,n,2,307.27,6.75,D,0
21.9165,83.35382,309.78,0.39,0.36,2023-10-11,2009,N,VIIRS,n,2,296.11,1.08,N,2
25.48652,94.25788,328.12,0.53,0.42,2023-01-19,711,N,VIIRS,n,2,295.41,2.77,D,0
10.95673,79.67458,330.22,0.5,0.41,2023-04-07,746,N,VIIRS,l,2,304.31,1.07,D,0
22.05886,86.96942,344.84,0.46,0.63,2023-02-11,639,N,VIIRS,n,2,304.62,3.89,D,0
31.55121,75.05889,348.08,0.48,0.65,2023-05-11,714,N,VIIRS,n,2,308.57,4.78,D,0
21.83874,84.37666,367.0,0.67,0.74,2023-06-03,639,N,VIIRS,h,2,298.67,15.33,D,0
29.29441,76.7248,336.28,0.57,0.52,2023-05-05,726,N,VIIRS,n,2,302.71,6.44,D,0
30.82593,74.5682,330.01,0.44,0.62,2023-11-03,853,N,VIIRS,n,2,291.07,3.46,D,0
16.69005,74.34857,297.56,0.43,0.62,2023-02-04,2121,N,VIIRS,n,2,287.56,0.77,N,0
22.03873,88.2723,327.08,0.32,0.55,2023-12-24,753,N,VIIRS,n,2,294.16,1.42,D,0
25.54549,91.97977,339.36,0.39,0.44,2023-04-16,641,N,VIIRS,n,2,300.31,5.17,D,0
24.08794,93.43881,348.54,0.41,0.37,2023-03-03,704,N,VIIRS,n,2,310.75,10.0,D,0
18.13218,73.91679,349.33,0.4,0.37,2023-04-21,826,N,VIIRS,n,2,316.72,10.41,D,0
21.88547,82.17708,332.64,0.47,0.4,2023-12-20,728,N,VIIRS,n,2,294.45,2.9,D,0
23.34423,75.90164,318.3,0.48,0.64,2023-04-19,1952,N,VIIRS,n,2,289.73,4.4,N,0
27.67234,80.18679,335.39,0.37,0.58,2023-12-16,705,N,VIIRS,n,2,295.0,2.28,D,0
21.07325,83.21712,346.15,0.42,0.45,2023-03-13,717,N,VIIRS,n,2,307.22,12.64,D,0
25.19595,84.02723,326.31,0.58,0.7,2023-12-12,639,N,VIIRS,n,2,296.12,4.23,D,0
14.43566,75.21681,312.72,0.51,0.5,2023-03-12,2007,N,VIIRS,n,2,289.14,1.77,N,0
23.37704,79.97532,306.85,0.53,0.67,2023-04-04,1933,N,VIIRS,n,2,286.76,1.29,N,0
24.37972,93.77621,325.82,0.49,0.49,2023-12-31,722,N,VIIRS,n,2,289.36,2.08,D,0
30.21257,75.17873,351.46,0.59,0.7,2023-11-08,859,N,VIIRS,n,2,290.54,14.93,D,0
24.19801,84.86371,297.23,0.44,0.62,2023-02-27,2047,N,VIIRS,n,2,285.96,0.47,N,0
19.21677,80.48759,342.66,0.53,0.5,2023-04-19,723,N,VIIRS,n,2,305.63,9.89,D,0
11.54792,79.13088,350.76,0.45,0.63,2023-02-14,720,N,VIIRS,n,2,306.96,7.26,D,0
